address;number_floats
119072, Москва, Город Москва, Площадь Болотная, дом 14, стр. 8;1
115035, Москва, Город Москва, Улица Садовническая, дом 35, стр. 2;1
115035, Москва, Город Москва, Улица Садовническая, дом 35, стр. 1;1
119072, Москва, Город Москва, Площадь Болотная, дом 14, стр. 5;1
119072, Москва, Город Москва, Площадь Болотная, дом 14, стр. 6;1
119072, Москва, Город Москва, Площадь Болотная, дом 14, стр. 9;1
109028, Москва, Город Москва, Переулок Хитровский, дом 3А;1
109028, Москва, Город Москва, Переулок Николоворобинский Большой, дом 10;48
119002, Москва, Город Москва, Переулок Староконюшенный, дом 18С;1
119180, Москва, Город Москва, Улица Якиманка Малая, дом 10;1
Россия, Москва, Плотников переулок, 43/27;1
Россия, Москва, Большой Николоворобинский переулок, 12;1
119019, Москва, Город Москва, Улица Волхонка, дом 11А;1
119019, Москва, Город Москва, Переулок Большой Афанасьевский, дом 15, стр. 1;8
119019, Москва, Город Москва, Переулок Большой Афанасьевский, дом 15, стр. 5;1
119019, Москва, Город Москва, Переулок Большой Афанасьевский, дом 15, стр. 9;1
119019, Москва, Город Москва, Переулок Большой Афанасьевский, дом 15, стр. 8;1
119019, Москва, Город Москва, Переулок Большой Афанасьевский, дом 15, стр. 7;1
109240, Москва, Город Москва, Улица Солянка, дом 12/14, стр. 1;1
101000, Москва, Город Москва, Переулок Трехсвятительский Малый, дом 3, стр. 5;1
109028, Москва, Город Москва, Переулок Трехсвятительский Малый, дом 3, стр. 6;1
119002, Москва, Город Москва, Переулок Сивцев Вражек, дом 30, стр. 1;1
119002, Москва, Город Москва, Переулок Сивцев Вражек, дом 30, стр. 2;1
119002, Москва, Город Москва, Переулок Сивцев Вражек, дом 30, стр. 5;1
